,image_no,text,bb
45,ti31149327_9330_45.tif,01-15 ,207 539 240 548
46,ti31149327_9330_46.tif,"5,000.00 ",289 538 343 549
47,ti31149327_9330_47.tif,* 36436 ,399 538 445 547
48,ti31149327_9330_48.tif,01-06 ,481 538 514 547
49,ti31149327_9330_49.tif,135.45 ,578 537 617 547
50,ti31149327_9330_50.tif,35689 ,139 551 172 560
51,ti31149327_9330_51.tif,01-08 ,207 551 240 560
52,ti31149327_9330_52.tif,"5,000.00 ",289 550 343 561
53,ti31149327_9330_53.tif,* 36438 ,399 549 445 559
54,ti31149327_9330_54.tif,01-06 ,481 550 514 559
55,ti31149327_9330_55.tif,192.75 ,578 549 617 558
56,ti31149327_9330_56.tif,35690 ,139 562 172 572
57,ti31149327_9330_57.tif,01-15 ,207 562 240 571
58,ti31149327_9330_58.tif,"7,500.00 ",290 561 343 573
59,ti31149327_9330_59.tif,* 36440 ,399 561 446 570
60,ti31149327_9330_60.tif,01-04 ,481 561 514 570
61,ti31149327_9330_61.tif,306.55 ,577 561 617 570
62,ti31149327_9330_62.tif,* 35878 ,125 573 172 583
63,ti31149327_9330_63.tif,01-05 ,207 574 240 583
64,ti31149327_9330_64.tif,250.00 ,303 573 343 583
65,ti31149327_9330_65.tif,36441 ,413 573 445 582
66,ti31149327_9330_66.tif,01-04 ,481 573 514 582
67,ti31149327_9330_67.tif,99.48 ,584 572 617 582
68,ti31149327_9330_68.tif,* 35914 ,125 585 172 595
69,ti31149327_9330_69.tif,01-07 ,207 585 240 594
70,ti31149327_9330_70.tif,250.00 ,303 585 343 594
71,ti31149327_9330_71.tif,36442 ,413 585 445 594
72,ti31149327_9330_72.tif,01-04 ,481 585 514 593
73,ti31149327_9330_73.tif,389.81 ,577 584 616 593
74,ti31149327_9330_74.tif,* 36105 ,125 596 172 606
75,ti31149327_9330_75.tif,01-05 ,207 597 240 606
76,ti31149327_9330_76.tif,80.60 ,310 596 343 605
77,ti31149327_9330_77.tif,36443 ,413 596 446 605
78,ti31149327_9330_78.tif,01-15 ,481 596 514 605
79,ti31149327_9330_79.tif,500.00 ,577 595 617 605
80,ti31149327_9330_80.tif,* 36329 ,125 608 172 618
81,ti31149327_9330_81.tif,01-07 ,207 608 240 618
82,ti31149327_9330_82.tif,"2,000.00 ",290 608 343 619
83,ti31149327_9330_83.tif,* 36446 ,399 607 446 617
84,ti31149327_9330_84.tif,01-05 ,481 607 514 617
85,ti31149327_9330_85.tif,"1,958.26 ",564 607 617 618
86,ti31149327_9330_86.tif,"4,163.91 ",564 619 616 630
87,ti31149327_9330_87.tif,* 36354 ,125 620 172 629
88,ti31149327_9330_88.tif,01-08 ,207 620 240 629
89,ti31149327_9330_89.tif,"2,500.00 ",290 619 343 630
90,ti31149327_9330_90.tif,36447 ,413 619 445 628
91,ti31149327_9330_91.tif,01-08 ,481 619 514 628
92,ti31149327_9330_92.tif,* 36385 ,125 631 172 641
93,ti31149327_9330_93.tif,01-04 ,207 632 240 640
94,ti31149327_9330_94.tif,25.00 ,310 631 343 640
95,ti31149327_9330_95.tif,36448 ,413 631 446 640
96,ti31149327_9330_96.tif,01-04 ,481 631 514 640
97,ti31149327_9330_97.tif,479.79 ,577 630 617 639
98,ti31149327_9330_98.tif,* 36411 ,125 643 171 652
99,ti31149327_9330_99.tif,01-11 ,207 643 239 652
100,ti31149327_9330_100.tif,"1,008.17 ",290 643 343 653
101,ti31149327_9330_101.tif,* 36451 ,399 642 445 651
102,ti31149327_9330_102.tif,01-06 ,481 642 514 651
103,ti31149327_9330_103.tif,"1,000.00 ",564 642 618 652
104,ti31149327_9330_104.tif,* 36416 ,125 654 172 664
105,ti31149327_9330_105.tif,01-04 ,207 654 240 664
106,ti31149327_9330_106.tif,770.66 ,303 654 343 663
107,ti31149327_9330_107.tif,36452 ,413 654 446 663
108,ti31149327_9330_108.tif,01-06 ,482 654 514 663
109,ti31149327_9330_109.tif,"7,510.72 ",564 653 617 664
110,ti31149327_9330_110.tif,* 36418 ,125 666 172 676
111,ti31149327_9330_111.tif,01-12 ,207 666 240 675
112,ti31149327_9330_112.tif,"2,460.90 ",290 666 343 676
113,ti31149327_9330_113.tif,* 36457 ,399 665 446 675
114,ti31149327_9330_114.tif,01-04 ,482 665 514 674
115,ti31149327_9330_115.tif,"60,999.53 ",557 665 617 676
116,ti31149327_9330_116.tif,* 36420 ,125 678 172 687
117,ti31149327_9330_117.tif,01-04 ,207 678 240 687
118,ti31149327_9330_118.tif,34.00 ,310 678 343 686
119,ti31149327_9330_119.tif,* 36459 ,400 677 446 686
120,ti31149327_9330_120.tif,01-04 ,482 677 514 686
121,ti31149327_9330_121.tif,"8,653.88 ",563 677 617 687
122,ti31149327_9330_122.tif,* 36422 ,125 689 172 698
123,ti31149327_9330_123.tif,01-04 ,207 689 240 698
124,ti31149327_9330_124.tif,89.88 ,310 689 343 698
125,ti31149327_9330_125.tif,* 36462 ,399 688 446 698
126,ti31149327_9330_126.tif,01-06 ,482 688 514 697
127,ti31149327_9330_127.tif,"29,177.80 ",558 688 618 699
128,ti31149327_9330_128.tif,* 36424 ,125 700 172 710
129,ti31149327_9330_129.tif,01-11 ,207 701 240 710
130,ti31149327_9330_130.tif,138.00 ,304 701 343 709
131,ti31149327_9330_131.tif,* 36468 ,400 699 446 709
132,ti31149327_9330_132.tif,01-04 ,482 700 514 709
133,ti31149327_9330_133.tif,"10,367.10 ",558 700 618 710
134,ti31149327_9330_134.tif,* 36426 ,125 712 172 722
135,ti31149327_9330_135.tif,01-11 ,207 712 239 721
136,ti31149327_9330_136.tif,21.95 ,311 712 343 721
137,ti31149327_9330_137.tif,36469 ,413 712 446 721
138,ti31149327_9330_138.tif,01-05 ,482 712 514 721
139,ti31149327_9330_139.tif,970.01 ,577 711 617 720
140,ti31149327_9330_140.tif,* 36429 ,125 723 172 733
141,ti31149327_9330_141.tif,01-08 ,207 724 241 733
142,ti31149327_9330_142.tif,292.38 ,303 723 343 733
143,ti31149327_9330_143.tif,*M0RE** 36476 ,358 723 446 732
144,ti31149327_9330_144.tif,01-06 ,482 723 514 732
145,ti31149327_9330_145.tif,15.50 ,585 723 618 732
146,ti31149327_9330_146.tif,REFERENCE DESCRIPTION ,296 747 439 755
147,ti31149327_9330_147.tif,* DENOTES A BREAK IN CHECK SERIAL NUMBER SEQUENCE ,125 769 474 780
148,ti31149327_9330_148.tif,REF 01 MT-INC FEDWIRE REF ff 990111000961 SENDER-SEQ:002460 ,125 781 522 792
149,ti31149327_9330_149.tif,LCT90110755400 CITIBANK ORC-PHILIP MORRIS ,174 793 453 802
150,ti31149327_9330_150.tif,"For General Banking and Account Information, call (301) 887-6000 or ",133 800 605 816
151,ti31149327_9330_151.tif,"(800) 368-5800 toll-free within the Continental U.S., or visit our ",134 814 598 829
152,ti31149327_9330_152.tif,website at www.riggsbank.com. For Inquiries on Electronic Banking ,132 830 577 843
153,ti31149327_9330_153.tif,"transactions, ATM, or CheckCard, call (301) 887-6000 and press 5. ",133 841 591 856
154,ti31149327_9330_154.tif,Rig®. Bank N A ,90 945 150 953
155,ti31149327_9330_155.tif,Member PDIC Member Federal Reserve System. ,307 945 491 953
156,ti31149327_9330_156.tif,TI3114-9327 ,641 964 721 974
